id,student_id,course_id,grade,semester,year
,83011015,BUS305,C+,Spring,2011
,83011015,BUS306,B,Spring,2011
,83011015,BUS451,B+,Spring,2011
,83011017,BUS104,F,Spring,2011
,83011017,ENG103,D,Spring,2011
,83011017,GED101,C,Spring,2011
,83011018,BUS304,B,Spring,2011
,83011018,BUS305,A-,Spring,2011
,83011018,BUS306,B+,Spring,2011
,83011018,BUS311,B-,Spring,2011
,83011022,BUS301,B,Spring,2011
,83011022,BUS302,C+,Spring,2011
,83011022,BUS314,C+,Spring,2011
,83011022,GED338,B,Spring,2011
,83011023,BUS304,B-,Spring,2011
,83011023,BUS305,C,Spring,2011
,83011023,BUS306,A,Spring,2011
,83011023,BUS403,A-,Spring,2011
,83011025,BUS304,C+,Spring,2011
,83011025,BUS305,B+,Spring,2011
,83011025,BUS306,B,Spring,2011
,83011025,BUS451,B+,Spring,2011
,83011026,BUS205,B,Spring,2011
,83011026,BUS304,C+,Spring,2011
,83011026,BUS305,F,Spring,2011
,83011026,BUS306,C,Spring,2011
,83011029,BUS206,D,Spring,2011
,83011029,BUS207,B,Spring,2011
,83011029,BUS209,B,Spring,2011
,83011029,GED201,B+,Spring,2011
,83011030,BUS304,B+,Spring,2011
,83011030,BUS305,C,Spring,2011
,83011030,BUS306,A,Spring,2011
,83011030,BUS311,D,Spring,2011
,83011030,GED206,B+,Spring,2011
,83011031,BUS103,F,Spring,2011
,83011031,BUS104,F,Spring,2011
,83011031,BUS202,C,Spring,2011
,83011031,GED201,B-,Spring,2011
,83011032,BUS205,B,Spring,2011
,83011032,BUS206,W,Spring,2011
,83011032,BUS304,B-,Spring,2011
,83011032,BUS306,B-,Spring,2011
,83011033,BUS304,C,Spring,2011
,83011033,BUS305,C,Spring,2011
,83011033,BUS306,B-,Spring,2011
,83011033,BUS403,F,Spring,2011
,83011034,BUS201,C+,Spring,2011
,83011034,BUS302,C+,Spring,2011
,83011034,BUS314,C,Spring,2011
,83011035,BUS304,A-,Spring,2011
,83011035,BUS305,B,Spring,2011
,83011035,BUS306,A-,Spring,2011
,83011035,BUS311,B-,Spring,2011
,83011036,BUS304,A-,Spring,2011
,83011036,BUS305,A-,Spring,2011
,83011036,BUS451,B+,Spring,2011
,83011041,BUS304,B-,Spring,2011
,83011041,BUS305,B-,Spring,2011
,83011041,BUS306,B,Spring,2011
,83011041,BUS451,B,Spring,2011
,83011042,BUS304,B-,Spring,2011
,83011042,BUS305,C,Spring,2011
,83011042,BUS306,B,Spring,2011
,83011042,BUS403,B,Spring,2011
,83011045,BUS304,B-,Spring,2011
,83011045,BUS305,D,Spring,2011
,83011045,BUS306,C+,Spring,2011
,83011045,BUS403,B+,Spring,2011
,83011046,BUS304,B,Spring,2011
,83011046,BUS305,F,Spring,2011
,83011046,BUS306,B,Spring,2011
,83011046,BUS403,B+,Spring,2011
,83011048,BUS304,A-,Spring,2011
,83011048,BUS305,A-,Spring,2011
,83011048,BUS306,A-,Spring,2011
,83011048,BUS311,C+,Spring,2011
,83011050,BUS301,C+,Spring,2011
,83011050,BUS304,B,Spring,2011
,83011050,BUS306,B-,Spring,2011
,83011050,BUS314,C+,Spring,2011
,83011052,BUS307,A-,Spring,2011
,83011052,BUS402,A-,Spring,2011
,83011052,BUS425,A-,Spring,2011
,83011052,CSE303,B,Spring,2011
,83011052,CSE427,B+,Spring,2011
,83011054,BUS201,B-,Spring,2011
,83011054,BUS203,B+,Spring,2011
,83011054,BUS204,B+,Spring,2011
,83011054,GED205,B,Spring,2011
,83011059,BUS104,F,Spring,2011
,83011059,BUS105,D,Spring,2011
,83011059,BUS201,C+,Spring,2011
,83011059,GED201,C+,Spring,2011
,83011060,BUS304,A,Spring,2011
,83011060,BUS305,F,Spring,2011
,83011060,BUS306,A-,Spring,2011
,83011060,BUS311,B,Spring,2011
,83011061,BUS105,C+,Spring,2011
,83011061,BUS204,F,Spring,2011
,83011061,BUS209,C+,Spring,2011
,83011061,GED357,B-,Spring,2011
,83011062,BUS443,A-,Spring,2011
,83011062,BUS471,A-,Spring,2011
,83011062,BUS475,A-,Spring,2011
,83011062,GED221,B+,Spring,2011
,83011062,GED302,B+,Spring,2011
,83011074,BUS304,B-,Spring,2011
,83011074,BUS305,D,Spring,2011
,83011074,BUS306,C+,Spring,2011
,83011074,BUS311,D,Spring,2011
,83011076,BUS304,A-,Spring,2011
,83011076,BUS305,A,Spring,2011
,83011076,BUS306,A,Spring,2011
,83011076,BUS316,A-,Spring,2011
,83011076,GED201,B+,Spring,2011
,83011077,BUS304,B,Spring,2011
,83011077,BUS305,B,Spring,2011
,83011077,BUS306,B,Spring,2011
,83011077,BUS311,B-,Spring,2011
,83011079,BUS304,C+,Spring,2011
,83011079,BUS305,F,Spring,2011
,83011079,BUS306,B,Spring,2011
,83011079,BUS311,B-,Spring,2011
,83011080,BUS304,B-,Spring,2011
,83011080,BUS305,A-,Spring,2011
,83011080,BUS306,B-,Spring,2011
,83011080,BUS311,B-,Spring,2011
,83011081,BUS304,A,Spring,2011
,83011081,BUS305,A,Spring,2011
,83011081,BUS306,A,Spring,2011
,83011081,BUS311,B,Spring,2011
,83011081,BUS316,A,Spring,2011
,83011084,BUS304,A-,Spring,2011
,83011084,BUS305,A,Spring,2011
,83011084,BUS306,A,Spring,2011
,83011084,BUS451,B+,Spring,2011
,83011085,BUS304,B+,Spring,2011
,83011085,BUS305,C,Spring,2011
,83011085,BUS306,B,Spring,2011
,83011085,BUS316,A-,Spring,2011
,83011086,BUS304,A,Spring,2011
,83011086,BUS305,A,Spring,2011
,83011086,BUS306,A,Spring,2011
,83011086,BUS316,A-,Spring,2011
,83011090,BUS304,B,Spring,2011
,83011090,BUS305,B-,Spring,2011
,83011090,BUS306,B+,Spring,2011
,83011090,BUS311,C+,Spring,2011
,83011091,BUS202,B-,Spring,2011
,83011091,BUS203,D,Spring,2011
,83011091,BUS204,D,Spring,2011
,83011091,GED205,C+,Spring,2011
,83011093,BUS304,B+,Spring,2011
,83011093,BUS305,D,Spring,2011
,83011093,BUS306,B,Spring,2011
,83011093,BUS311,C,Spring,2011
,83011096,BUS304,B,Spring,2011
,83011096,BUS305,C,Spring,2011
,83011096,BUS306,B,Spring,2011
,83011096,BUS403,B+,Spring,2011
,83011097,BUS304,B-,Spring,2011
,83011097,BUS305,A-,Spring,2011
,83011097,BUS306,B-,Spring,2011
,83011097,BUS403,B+,Spring,2011
,83011099,BUS201,A-,Spring,2011
,83011099,BUS209,A-,Spring,2011
,83011099,BUS302,A-,Spring,2011
,83011099,ENG103,B+,Spring,2011
,83011100,BUS304,B+,Spring,2011
,83011100,BUS305,C+,Spring,2011
,83011100,BUS306,B,Spring,2011
,83011100,BUS316,B,Spring,2011
,83011101,BUS304,B+,Spring,2011
,83011101,BUS305,B,Spring,2011
,83011101,BUS306,B,Spring,2011
,83011101,BUS311,B-,Spring,2011
,83011103,BUS301,B,Spring,2011
,83011103,BUS304,C+,Spring,2011
,83011103,BUS305,F,Spring,2011
,83011103,BUS316,B,Spring,2011
,83011104,BUS304,C,Spring,2011
,83011104,BUS305,D,Spring,2011
,83011104,BUS306,B-,Spring,2011
,83011104,BUS311,C+,Spring,2011
,83011106,BUS302,B-,Spring,2011
,83011106,BUS304,C,Spring,2011
,83011106,BUS305,D,Spring,2011
,83011106,BUS306,A,Spring,2011
,83011107,BUS308,B-,Spring,2011
,83011107,BUS316,A-,Spring,2011
,83011109,BUS206,B,Spring,2011
,83011109,BUS207,B,Spring,2011
,83011109,BUS208,B+,Spring,2011
,83011110,BUS104,F,Spring,2011
,83011110,BUS201,B-,Spring,2011
,83011110,BUS302,D,Spring,2011
,83011110,BUS314,B-,Spring,2011
,83011112,BUS308,A,Spring,2011
,83011112,BUS451,B+,Spring,2011
,83011112,MSJ220,C+,Spring,2011
,83011112,MSJ301,B+,Spring,2011
,83011113,BUS201,A,Spring,2011
,83011113,BUS202,B+,Spring,2011
,83011113,BUS203,A-,Spring,2011
,83011113,GED101,B-,Spring,2011
,83012005,BUS209,B-,Spring,2011
,83012005,MSJ305,B,Spring,2011
,83012005,MSJ401,B,Spring,2011
,83012005,MSJ411,B+,Spring,2011
,83012006,BUS209,B-,Spring,2011
,83012006,MSJ213,A-,Spring,2011
,83012006,MSJ305,B+,Spring,2011
,83012006,MSJ306,B+,Spring,2011
,83012007,MSJ222,B+,Spring,2011
,83012007,MSJ305,B+,Spring,2011
,83012007,MSJ401,B-,Spring,2011
,83012007,MSJ411,B+,Spring,2011
,83012008,ENG302,W,Spring,2011
,83012008,GED208,W,Spring,2011
,83012008,MSJ306,I,Spring,2011
,83012008,MSJ401,A,Spring,2011
,83012010,ENG404,B+,Spring,2011
,83012010,GED305,C+,Spring,2011
,83012010,MSJ307,C+,Spring,2011
,83012010,MSJ342,B+,Spring,2011
,83012010,MSJ401,B+,Spring,2011
,83012012,BUS209,B-,Spring,2011
,83012012,MSJ306,C+,Spring,2011
,83012012,MSJ401,C+,Spring,2011
,83012012,MSJ406,D,Spring,2011
,83012013,BUS209,A,Spring,2011
,83012013,MSJ306,A-,Spring,2011
,83012013,MSJ406,A,Spring,2011
,83012013,MSJ441,W,Spring,2011
,83012014,BUS101,B-,Spring,2011
,83012014,MSJ306,I,Spring,2011
,83012014,MSJ430,C+,Spring,2011
,83012014,MSJ431,A,Spring,2011
,83012015,GED211,A,Spring,2011
,83012015,MSJ302,B,Spring,2011
,83012015,MSJ430,A-,Spring,2011
,83012016,MSJ302,A,Spring,2011
,83012016,MSJ305,C+,Spring,2011
,83012016,MSJ306,C+,Spring,2011
,83012016,MSJ441,F,Spring,2011
,83012017,BUS209,C+,Spring,2011
,83012017,MSJ302,C+,Spring,2011
,83012017,MSJ411,B,Spring,2011
,83012017,MSJ441,F,Spring,2011
,83012019,MSJ213,C+,Spring,2011
,83012019,MSJ231,B,Spring,2011
,83012019,MSJ306,C+,Spring,2011
,83012019,MSJ307,B+,Spring,2011
,83012020,MSJ212,B,Spring,2011
,83012020,MSJ306,C+,Spring,2011
,83012020,MSJ307,B-,Spring,2011
,83012020,MSJ318,B+,Spring,2011
,83013004,ENG112,F,Spring,2011
,83013004,ENG212,B-,Spring,2011
,83013004,ENG305,D,Spring,2011
,83013007,ENG112,A-,Spring,2011
,83013007,ENG114,B,Spring,2011
,83013007,ENG305,A-,Spring,2011
,83013007,GED201,A,Spring,2011
,83013008,ENG102,C,Spring,2011
,83013008,ENG105,D,Spring,2011
,83013008,ENG206,F,Spring,2011
,83013008,GED206,B+,Spring,2011
,83013010,ENG206,D,Spring,2011
,83013010,ENG379,D,Spring,2011
,83013010,ENG417,D,Spring,2011
,83013010,GED221,I,Spring,2011
,83013011,ENG309,F,Spring,2011
,83013011,ENG312,F,Spring,2011
,83013011,GED205,F,Spring,2011
,83013011,GED338,F,Spring,2011
,83013012,ENG112,B,Spring,2011
,83013012,ENG114,B+,Spring,2011
,83013012,ENG212,B-,Spring,2011
,83013012,GED338,B+,Spring,2011
,83013014,ENG305,F,Spring,2011
,83013014,ENG379,D,Spring,2011
,83013014,ENG417,F,Spring,2011
,83013014,GED101,B,Spring,2011
,83015001,CSE203,C+,Spring,2011
,83015001,ETE307,A,Spring,2011
,83015001,ETE308,A,Spring,2011
,83015001,ETE315,B+,Spring,2011
,83015001,ETE316,B+,Spring,2011
,83015001,MAT101,A-,Spring,2011
,83015002,ETE101,F,Spring,2011
,83015002,ETE102,F,Spring,2011
,83015002,ETE205,F,Spring,2011
,83015002,GED101,F,Spring,2011
,83015002,MAT101,F,Spring,2011
,83015002,STA206,F,Spring,2011
,83015003,CSE307,A,Spring,2011
,83015003,CSE308,A,Spring,2011
,83015003,CSE309,A-,Spring,2011
,83015003,CSE310,B+,Spring,2011
,83015003,ETE206,B+,Spring,2011
,83015003,ETE207,A,Spring,2011
,83015003,ETE311,B-,Spring,2011
,83015003,ETE312,B,Spring,2011
,83015004,ETE204,C+,Spring,2011
,83015004,ETE205,C+,Spring,2011
,83015004,ETE206,B,Spring,2011
,83015004,ETE207,D,Spring,2011
,83015004,GED205,B,Spring,2011
,83015004,STA206,B+,Spring,2011
,83015005,ETE206,B-,Spring,2011
,83015005,ETE207,B-,Spring,2011
,83015005,ETE310,B+,Spring,2011
,83015005,ETE311,C+,Spring,2011
,83015005,ETE312,B-,Spring,2011
,83015006,CSE307,B+,Spring,2011
,83015006,CSE308,B,Spring,2011
,83015006,ETE208,C+,Spring,2011
,83015006,ETE310,A-,Spring,2011
,83015006,ETE311,C+,Spring,2011
,83015006,ETE312,B-,Spring,2011
,83015007,CSE203,F,Spring,2011
,83015007,GED201,F,Spring,2011
,83015007,MAT102,F,Spring,2011
,83015007,MAT203,F,Spring,2011
,83015008,CSE307,C+,Spring,2011
,83015008,CSE308,C,Spring,2011
,83015008,ETE310,A-,Spring,2011
,83015008,ETE311,B+,Spring,2011
,83015008,ETE312,A-,Spring,2011
,83015008,GED222,A+,Spring,2011
,83015009,CSE307,C,Spring,2011
,83015009,CSE308,D,Spring,2011
,83015009,ETE206,B,Spring,2011
,83015009,ETE207,C,Spring,2011
,83015009,ETE310,C+,Spring,2011
,83015009,ETE311,F,Spring,2011
,83015009,ETE312,F,Spring,2011
,83015010,CSE309,A,Spring,2011
,83015010,CSE310,A,Spring,2011
,83015010,ETE310,B,Spring,2011
,83015010,ETE311,A-,Spring,2011
,83015010,ETE312,A-,Spring,2011
,83015010,GED205,B+,Spring,2011
,83015010,STA206,B+,Spring,2011
,83015011,CSE307,A,Spring,2011
,83015011,CSE308,A,Spring,2011
,83015011,CSE309,B-,Spring,2011
,83015011,CSE310,B,Spring,2011
,83015011,ETE206,C+,Spring,2011
,83015011,ETE207,A,Spring,2011
,83015011,ETE311,C+,Spring,2011
,83015011,ETE312,C+,Spring,2011
,83015013,ENG103,C,Spring,2011
,83015013,ETE204,I,Spring,2011
,83015013,ETE205,I,Spring,2011
,83015013,GED201,F,Spring,2011
,83015013,STA206,B,Spring,2011
,83015016,CSE307,B-,Spring,2011
,83015016,CSE308,C,Spring,2011
,83015016,ETE310,B+,Spring,2011
,83015016,ETE311,C+,Spring,2011
,83015016,ETE312,C+,Spring,2011
,83015016,GED222,A-,Spring,2011
,83015016,PHY201,A-,Spring,2011
,83015019,CSE203,A-,Spring,2011
,83015019,CSE307,C,Spring,2011
,83015019,CSE308,D,Spring,2011
,83015019,ETE310,B+,Spring,2011
,83015019,ETE311,B,Spring,2011
,83015019,ETE312,B+,Spring,2011
,83015020,CSE203,A-,Spring,2011
,83015020,ETE307,A,Spring,2011
,83015020,ETE308,A,Spring,2011
,83015020,ETE310,B,Spring,2011
,83015020,ETE315,A-,Spring,2011
,83015020,ETE316,B+,Spring,2011
,83015021,CSE307,C,Spring,2011
,83015021,CSE308,D,Spring,2011
,83015021,ETE206,D,Spring,2011
,83015021,ETE207,A,Spring,2011
,83015021,ETE310,C,Spring,2011
,83015021,ETE311,D,Spring,2011
,83015021,ETE312,D,Spring,2011
,83015022,CSE307,A-,Spring,2011
,83015022,CSE308,B+,Spring,2011
,83015022,ETE310,A,Spring,2011
,83015022,ETE311,B+,Spring,2011
,83015022,ETE312,A-,Spring,2011
,83015022,PHY201,A,Spring,2011
,83015023,CSE307,D,Spring,2011
,83015023,CSE308,D,Spring,2011
,83015023,ETE310,D,Spring,2011
,83015023,ETE311,D,Spring,2011
,83015023,ETE312,D,Spring,2011
,83015023,ETE415,B+,Spring,2011
,83015023,ETE416,B,Spring,2011
,83015023,GED208,D,Spring,2011
,83051002,MBA307,B,Spring,2011
,83051002,MBA504,D,Spring,2011
,83051002,MBA600,B+,Spring,2011
,83051002,MKT505,B,Spring,2011
,83051003,HRM502,B,Spring,2011
,83051003,HRM505,B,Spring,2011
,83051003,HRM508,D,Spring,2011
,83051003,HRM510,C+,Spring,2011
,83051005,MBA311,A,Spring,2011
,83051005,MBA312,A-,Spring,2011
,83051005,MBA505,A,Spring,2011
,83051005,MBA600,B,Spring,2011
,83051010,FIN504,A-,Spring,2011
,83051010,MKT504,B+,Spring,2011
,83051010,MKT505,B+,Spring,2011
,83051010,MKT506,B,Spring,2011
,83051016,HRM502,B,Spring,2011
,83051016,HRM505,B,Spring,2011
,83051016,MKT506,D,Spring,2011
,83051017,MBA307,D,Spring,2011
,83051017,MBA503,B+,Spring,2011
,83051018,MBA307,D,Spring,2011
,83051018,MBA503,B,Spring,2011
,83051018,MBA504,B,Spring,2011
,83051019,MBA307,B-,Spring,2011
,83051019,MBA503,B,Spring,2011
,83051019,MBA504,A,Spring,2011
,83052002,MBA312,B-,Spring,2011
,83052002,MBA600,C,Spring,2011
,83052003,MBA600,B,Spring,2011
,83052008,MBA600,C+,Spring,2011
,91011001,BUS301,B,Spring,2011
,91011001,BUS302,C+,Spring,2011
,91011001,BUS314,B+,Spring,2011
,91011001,GED357,A-,Spring,2011
,91011002,BUS301,F,Spring,2011
,91011002,BUS302,B-,Spring,2011
,91011002,BUS314,B,Spring,2011
,91011007,BUS206,B-,Spring,2011
,91011007,BUS301,B,Spring,2011
,91011007,BUS302,B,Spring,2011
,91011007,GED206,B,Spring,2011
,91011009,BUS204,F,Spring,2011
,91011009,BUS206,C,Spring,2011
,91011009,BUS302,D,Spring,2011
,91011009,GED206,B-,Spring,2011
,91011012,BUS301,B+,Spring,2011
,91011012,BUS302,A-,Spring,2011
,91011012,BUS314,A-,Spring,2011
,91011012,GED302,C,Spring,2011
,91011014,BUS301,A-,Spring,2011
,91011014,BUS302,A,Spring,2011
,91011014,BUS314,B+,Spring,2011
,91011014,GED357,A-,Spring,2011
,91011015,BUS301,A-,Spring,2011
,91011015,BUS302,A,Spring,2011
,91011015,BUS314,A-,Spring,2011
,91011015,GED302,B+,Spring,2011
,91011017,BUS301,B+,Spring,2011
,91011017,BUS302,C,Spring,2011
,91011017,BUS314,B,Spring,2011
,91011017,ENG103,B,Spring,2011
,91011025,BUS301,B,Spring,2011
,91011025,BUS302,A,Spring,2011
,91011025,BUS314,B-,Spring,2011
,91011025,GED336,B+,Spring,2011
,91011027,BUS301,A,Spring,2011
,91011027,BUS302,A,Spring,2011
,91011027,GED336,A,Spring,2011
,91011027,GED338,A,Spring,2011
,91011028,BUS207,B+,Spring,2011
,91011028,BUS301,C+,Spring,2011
,91011028,GED205,C,Spring,2011
,91011028,GED357,B,Spring,2011
,91011029,BUS301,F,Spring,2011
,91011029,BUS302,B,Spring,2011
,91011029,BUS314,F,Spring,2011
,91011029,GED205,D,Spring,2011
,91011030,BUS302,A-,Spring,2011
,91011030,BUS314,B+,Spring,2011
,91011030,GED338,A-,Spring,2011
,91011031,BUS304,B+,Spring,2011
,91011031,BUS306,A,Spring,2011
,91011031,BUS316,A-,Spring,2011
,91011031,BUS471,A-,Spring,2011
,91011031,GED336,B+,Spring,2011
,91011032,BUS301,B-,Spring,2011
,91011032,BUS302,A,Spring,2011
,91011032,BUS314,A-,Spring,2011
,91011033,BUS201,A-,Spring,2011
,91011033,BUS301,C,Spring,2011
,91011033,BUS302,D,Spring,2011
,91011033,BUS314,B,Spring,2011
,91011034,BUS104,B-,Spring,2011
,91011034,BUS204,C+,Spring,2011
,91011034,BUS206,B-,Spring,2011
,91011035,BUS301,A,Spring,2011
,91011035,BUS302,A,Spring,2011
,91011035,BUS314,A,Spring,2011
,91011035,GED336,A-,Spring,2011
,91011036,BUS301,A,Spring,2011
,91011036,BUS302,A,Spring,2011
,91011036,BUS314,A,Spring,2011
,91011036,GED336,A,Spring,2011
,91011040,BUS207,C+,Spring,2011
,91011040,BUS209,B-,Spring,2011
,91011040,BUS302,C,Spring,2011
,91011040,GED205,C,Spring,2011
,91011044,BUS301,B+,Spring,2011
,91011044,BUS302,A,Spring,2011
,91011044,BUS314,A-,Spring,2011
,91011044,GED336,A-,Spring,2011
,91011045,BUS204,F,Spring,2011
,91011045,BUS205,B-,Spring,2011
,91011045,BUS206,B,Spring,2011
,91011049,BUS105,C+,Spring,2011
,91011049,BUS203,F,Spring,2011
,91011049,BUS204,D,Spring,2011
,91011049,GED205,B+,Spring,2011
,91011050,BUS301,B+,Spring,2011
,91011050,BUS302,A,Spring,2011
,91011050,BUS314,B-,Spring,2011
,91011050,GED206,B,Spring,2011
,91011051,BUS301,A,Spring,2011
,91011051,BUS302,A,Spring,2011
,91011051,BUS314,A-,Spring,2011
,91011051,GED338,A-,Spring,2011
,91011052,BUS301,B,Spring,2011
,91011052,BUS302,C,Spring,2011
,91011052,BUS314,B-,Spring,2011
,91011052,GED228,B,Spring,2011
,91011053,BUS301,A-,Spring,2011
,91011053,BUS302,A,Spring,2011
,91011053,BUS314,A,Spring,2011
,91011053,GED228,B+,Spring,2011
,91011054,BUS105,B,Spring,2011
,91011054,BUS201,C+,Spring,2011
,91011054,BUS203,C,Spring,2011
,91011056,BUS202,F,Spring,2011
,91011056,BUS205,F,Spring,2011
,91011056,GED206,F,Spring,2011
,91011058,BUS104,F,Spring,2011
,91011058,BUS105,C,Spring,2011
,91011058,BUS205,B,Spring,2011
,91011058,BUS207,C,Spring,2011
,91011059,BUS301,B+,Spring,2011
,91011059,BUS302,B,Spring,2011
,91011059,BUS314,B,Spring,2011
,91011059,GED338,B,Spring,2011
,91011060,BUS207,B+,Spring,2011
,91011060,BUS301,B-,Spring,2011
,91011060,BUS302,D,Spring,2011
,91011060,GED336,C+,Spring,2011
,91011063,BUS301,A-,Spring,2011
,91011063,BUS302,B,Spring,2011
,91011063,BUS314,B+,Spring,2011
,91011063,GED302,B-,Spring,2011
,91011064,BUS301,B-,Spring,2011
,91011064,BUS302,A-,Spring,2011
,91011064,BUS314,B-,Spring,2011
,91011064,GED228,B,Spring,2011
,91011072,BUS301,B+,Spring,2011
,91011072,BUS302,A,Spring,2011
,91011072,BUS314,B,Spring,2011
,91011072,GED206,B,Spring,2011
,91011073,BUS209,B+,Spring,2011
,91011073,BUS301,B,Spring,2011
,91011073,BUS302,A,Spring,2011
,91011073,GED228,B,Spring,2011
,91011074,BUS105,C,Spring,2011
,91011074,BUS301,C+,Spring,2011
,91011074,BUS302,D,Spring,2011
,91011074,GED336,B-,Spring,2011
,91011076,BUS201,C,Spring,2011
,91011076,BUS302,C,Spring,2011
,91011076,BUS314,D,Spring,2011
,91011076,GED336,B+,Spring,2011
,91011077,BUS301,B,Spring,2011
,91011077,BUS302,A,Spring,2011
,91011077,BUS314,C+,Spring,2011
,91011077,GED206,B,Spring,2011
,91011078,BUS301,B+,Spring,2011
,91011078,BUS302,A,Spring,2011
,91011078,BUS314,B,Spring,2011
,91011078,GED206,B,Spring,2011
,91011079,BUS301,B-,Spring,2011
,91011079,BUS302,B,Spring,2011
,91011079,BUS314,B,Spring,2011
,91011079,GED336,B,Spring,2011
,91011081,BUS301,B+,Spring,2011
,91011081,BUS302,C+,Spring,2011
,91011081,BUS314,B,Spring,2011
,91011081,GED336,B,Spring,2011
,91011082,BUS301,B,Spring,2011
,91011082,BUS302,I,Spring,2011
,91011082,BUS314,B-,Spring,2011
,91011082,GED336,B-,Spring,2011
,91011083,BUS301,B-,Spring,2011
,91011083,BUS302,D,Spring,2011
,91011083,BUS314,C,Spring,2011
,91011083,GED336,B-,Spring,2011
,91011084,BUS301,B,Spring,2011
,91011084,BUS302,A-,Spring,2011
,91011084,BUS314,B,Spring,2011
,91011084,GED201,B+,Spring,2011
,91011084,GED336,A-,Spring,2011
,91011085,BUS301,B-,Spring,2011
,91011085,BUS302,C+,Spring,2011
,91011085,BUS314,B-,Spring,2011
,91011085,GED336,C+,Spring,2011
,91011086,BUS204,A,Spring,2011
,91011086,BUS205,A-,Spring,2011
,91011086,BUS302,A,Spring,2011
,91011086,GED336,A-,Spring,2011
,91011087,BUS301,C,Spring,2011
,91011087,BUS302,B-,Spring,2011
,91011087,BUS314,C,Spring,2011
,91011087,GED336,B+,Spring,2011
,91011088,BUS301,B-,Spring,2011
,91011088,BUS302,C,Spring,2011
,91011088,BUS314,B,Spring,2011
,91011088,GED227,A-,Spring,2011
,91011090,BUS208,B+,Spring,2011
,91011090,BUS301,B-,Spring,2011
,91011090,BUS302,A-,Spring,2011
,91011090,BUS314,B-,Spring,2011
,91011091,BUS301,B-,Spring,2011
,91011091,BUS302,B,Spring,2011
,91011091,BUS314,B+,Spring,2011
,91011091,GED338,B+,Spring,2011
,91011093,BUS205,B+,Spring,2011
,91011093,BUS206,B-,Spring,2011
,91011093,ENG102,F,Spring,2011
,91011093,GED206,B,Spring,2011
,91011094,BUS301,B,Spring,2011
,91011094,BUS302,A,Spring,2011
,91011094,BUS314,A-,Spring,2011
,91011094,GED336,A-,Spring,2011
,91011096,BUS103,F,Spring,2011
,91011096,ENG103,F,Spring,2011
,91011096,GED201,F,Spring,2011
,91011098,BUS301,A,Spring,2011
,91011098,BUS302,B+,Spring,2011
,91011098,BUS314,B+,Spring,2011
,91011098,GED206,B+,Spring,2011
,91011099,BUS301,B,Spring,2011
,91011099,BUS302,A,Spring,2011
,91011099,BUS314,B+,Spring,2011
,91011099,GED336,C+,Spring,2011
,91011100,BUS301,B,Spring,2011
,91011100,BUS302,A,Spring,2011
,91011100,BUS314,B,Spring,2011
,91011100,GED336,C+,Spring,2011
,91011101,BUS103,B-,Spring,2011
,91011101,BUS301,B+,Spring,2011
,91011101,BUS302,B+,Spring,2011
,91011101,GED206,B,Spring,2011
,91011105,BUS301,C,Spring,2011
,91011105,BUS302,B-,Spring,2011
,91011105,BUS314,B+,Spring,2011
,91011105,GED336,A-,Spring,2011
,91011106,BUS301,B+,Spring,2011
,91011106,BUS302,A-,Spring,2011
,91011106,BUS314,B-,Spring,2011
,91011106,GED336,B+,Spring,2011
,91011107,BUS301,B-,Spring,2011
,91011107,BUS302,B-,Spring,2011
,91011107,BUS314,B,Spring,2011
,91011107,GED336,C+,Spring,2011
,91011108,BUS205,B,Spring,2011
,91011108,BUS301,B-,Spring,2011
,91011108,BUS302,A-,Spring,2011
,91011108,GED222,B-,Spring,2011
,91011109,BUS301,B,Spring,2011
,91011109,BUS302,A-,Spring,2011
,91011109,BUS314,B,Spring,2011
,91011109,GED336,A-,Spring,2011
,91011110,BUS205,A-,Spring,2011
,91011110,BUS301,B+,Spring,2011
,91011110,BUS302,A,Spring,2011
,91011110,GED336,A-,Spring,2011
,91011111,BUS301,B,Spring,2011
,91011111,BUS302,B,Spring,2011
,91011111,BUS314,B,Spring,2011
,91011111,GED201,A-,Spring,2011
,91011112,BUS207,D,Spring,2011
,91011112,BUS301,C+,Spring,2011
,91011112,BUS302,D,Spring,2011
,91011112,BUS314,B-,Spring,2011
,91011114,BUS105,F,Spring,2011
,91011114,BUS201,F,Spring,2011
,91011114,ENG103,F,Spring,2011
,91011114,GED201,F,Spring,2011
,91011115,BUS304,B,Spring,2011
,91011115,BUS305,B,Spring,2011
,91011115,BUS306,A-,Spring,2011
,91011115,BUS403,B,Spring,2011
,91011115,GED205,B,Spring,2011
,91011116,BUS301,B-,Spring,2011
,91011116,BUS302,B,Spring,2011
,91011116,BUS314,C,Spring,2011
,91011116,GED336,B+,Spring,2011
,91011117,BUS208,D,Spring,2011
,91011117,BUS301,C,Spring,2011
,91011117,BUS302,D,Spring,2011
,91011117,BUS314,C+,Spring,2011
,91011122,BUS204,F,Spring,2011
,91011122,BUS207,C,Spring,2011
,91011122,BUS208,F,Spring,2011
,91011122,BUS209,C+,Spring,2011
,91011129,BUS201,D,Spring,2011
,91011129,BUS301,B+,Spring,2011
,91011129,BUS314,D,Spring,2011
,91011129,GED201,C+,Spring,2011
,91011132,BUS301,A-,Spring,2011
,91011132,BUS302,A,Spring,2011
,91011132,BUS314,A,Spring,2011
,91011132,GED336,A-,Spring,2011
,91011134,BUS301,B,Spring,2011
,91011134,BUS302,B+,Spring,2011
,91011134,BUS314,B,Spring,2011
